Gene stable ID,Transcript stable ID,Transcript start (bp),Transcript end (bp),Gene name,Transcript count,Gene type,Gene description,Strand
YJL037W,YJL037W_mRNA,376662,377336,IRC18,1,protein_coding,"Protein involved in outer spore wall assembly; possible role in assembly of the dityrosine layer; similar to adjacent ORF, LOH1; irc18 loh1 double mutant exhibits reduced dityrosine fluorescence relative to single mutants; SWAT-GFP fusion protein localizes to the ER and vacuole, while mCherry fusion localizes to the vacuole; expression induced in respiratory-deficient cells and carbon-limited chemostat culture; null mutant displays increased levels of spontaneous Rad52p foci [Source:SGD;Acc:S000003574]",1
YNL308C,YNL308C_mRNA,54122,55897,KRI1,1,protein_coding,Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p [Source:SGD;Acc:S000005252],-1
YLR176C,YLR176C_mRNA,507797,510232,RFX1,1,protein_coding,Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins [Source:SGD;Acc:S000004166],-1
YOR328W,YOR328W_mRNA,931803,936497,PDR10,1,protein_coding,ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p [Source:SGD;Acc:S000005855],1
YKL125W,YKL125W_mRNA,208247,210130,RRN3,1,protein_coding,Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo [Source:SGD;Acc:S000001608],1
YOR070C,YOR070C_mRNA,455907,457820,GYP1,1,protein_coding,"Cis-golgi GTPase-activating protein (GAP) for yeast Rabs; the Rab family members are Ypt1p (in vivo) and for Ypt1p, Sec4p, Ypt7p, and Ypt51p (in vitro); involved in vesicle docking and fusion [Source:SGD;Acc:S000005596]",-1
YMR134W,YMR134W_mRNA,537838,538551,ERG29,1,protein_coding,"Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol, display impaired oxygen consumption, respiratory growth, mitochondrial iron utilization, and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm, ER and nuclear envelope; highly conserved in ascomycetes [Source:SGD;Acc:S000004741]",1
YJR080C,YJR080C_mRNA,580432,581616,AIM24,1,protein_coding,Protein with a role in determining mitochondrial architecture; inner membrane protein that interacts physically and genetically with the MICOS complex and is required for its integrity [Source:SGD;Acc:S000003841],-1
YOR126C,YOR126C_mRNA,559961,560677,IAH1,1,protein_coding,"Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate, which is particularly important in sake brewing [Source:SGD;Acc:S000005652]",-1
YOR243C,YOR243C_mRNA,790211,792241,PUS7,1,protein_coding,"Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA, position 50 in 5S rRNA, position 13 in cytoplasmic tRNAs, and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea, vertebrates, and some bacteria [Source:SGD;Acc:S000005769]",-1
YCR079W,YCR079W_mRNA,252845,254173,PTC6,1,protein_coding,Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase [Source:SGD;Acc:S000002133],1
YHL021C,YHL021C_mRNA,64462,65859,AIM17,1,protein_coding,"Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss [Source:SGD;Acc:S000001013]",-1
YDL022W,YDL022W_mRNA,411825,413000,GPD1,1,protein_coding,"NAD-dependent glycerol-3-phosphate dehydrogenase; key enzyme of glycerol synthesis, essential for growth under osmotic stress; expression regulated by high-osmolarity glycerol response pathway; protein abundance increases in response to DNA replication stress; constitutively inactivated via phosphorylation by the protein kinases Ypk1p and Ypk2p, dephosphorylation increases catalytic activity; forms a heterodimer with Pnc1p to facilitate its peroxisomal import [Source:SGD;Acc:S000002180]",1
YDL019C,YDL019C_mRNA,417663,421514,OSH2,1,protein_coding,"Member of an oxysterol-binding protein family with seven members; in S. cerevisiae, family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog, SWH1, that arose from the whole genome duplication [Source:SGD;Acc:S000002177]",-1
YLR393W,YLR393W_mRNA,907079,907918,ATP10,1,protein_coding,Assembly factor for the F0 sector of mitochondrial F1F0 ATP synthase; mitochondrial inner membrane protein; interacts genetically with ATP6 [Source:SGD;Acc:S000004385],1
YLR368W,YLR368W_mRNA,857540,859336,MDM30,1,protein_coding,F-box component of an SCF ubiquitin protein ligase complex; associates with and is required for Fzo1p ubiquitination and for mitochondria fusion; stimulates nuclear export of specific mRNAs; promotes ubiquitin-mediated degradation of Gal4p in some strains [Source:SGD;Acc:S000004360],1
YGR255C,YGR255C_mRNA,1002523,1003962,COQ6,1,protein_coding,Flavin-dependent monooxygenase involved in ubiquinone biosynthesis; responsible for hydroxylation at position C5 and deamination at C4 during ubiquinone (Coenzyme Q) biosynthesis; localizes to matrix face of mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; human homolog COQ6 can complement yeast null mutant and is implicated in steroid-resistant nephrotic syndrome (SRNS) [Source:SGD;Acc:S000003487],-1
YKL038W,YKL038W_mRNA,365605,369117,RGT1,1,protein_coding,"Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication [Source:SGD;Acc:S000001521]",1
YNL071W,YNL071W_mRNA,491523,492971,LAT1,1,protein_coding,Dihydrolipoamide acetyltransferase component (E2) of the PDC; the pyruvate dehydrogenase complex (PDC) catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA [Source:SGD;Acc:S000005015],1
YLR143W,YLR143W_mRNA,427329,429386,DPH6,1,protein_coding,"Diphthamide synthetase; catalyzes the last amidation step of diphthamide biosynthesis using ammonium and ATP; evolutionarily conserved in eukaryotes; dph6 mutants exhibit diphthine accumulation and resistance to sordarin, which is indicative of defects in diphthamide formation on EF2; green fluorescent protein (GFP)-tagged protein localizes to the cytoplasm; DPH6/YLR143W is not an essential gene [Source:SGD;Acc:S000004133]",1
YGL016W,YGL016W_mRNA,461666,464911,KAP122,1,protein_coding,Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance [Source:SGD;Acc:S000002984],1
YER093C,YER093C_mRNA,343320,347612,TSC11,1,protein_coding,Subunit of TORC2 (Tor2p-Lst8p-Avo1-Avo2-Tsc11p-Bit61p); TORC2 is a membrane-associated complex that regulates actin cytoskeletal dynamics during polarized growth and cell wall integrity; involved in sphingolipid metabolism; contains a RasGEFN domain [Source:SGD;Acc:S000000895],-1
YPL020C,YPL020C_mRNA,512313,514178,ULP1,1,protein_coding,Protease that specifically cleaves Smt3p protein conjugates; required for cell cycle progression; associates with nucleoporins and may interact with septin rings during telophase; sequestered to the nucleolus under stress conditions [Source:SGD;Acc:S000005941],-1
YDR096W,YDR096W_mRNA,637139,639823,GIS1,1,protein_coding,"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication [Source:SGD;Acc:S000002503]",1
YHR170W,YHR170W_mRNA,443828,445384,NMD3,1,protein_coding,Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex [Source:SGD;Acc:S000001213],1
YHR141C,YHR141C_mRNA,381990,382751,RPL42B,1,protein_coding,"Ribosomal 60S subunit protein L42B; required for propagation of the killer toxin-encoding M1 double-stranded RNA satellite of the L-A double-stranded RNA virus; homologous to mammalian ribosomal protein L36A, no bacterial homolog; RPL42B has a paralog, RPL42A, that arose from the whole genome duplication [Source:SGD;Acc:S000001183]",-1
YGR208W,YGR208W_mRNA,911883,912812,SER2,1,protein_coding,"Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis, expression is regulated by the available nitrogen source [Source:SGD;Acc:S000003440]",1
YNL149C,YNL149C_mRNA,349367,349756,PGA2,1,protein_coding,Essential protein required for maturation of Gas1p and Pho8p; involved in protein trafficking; GFP-fusion protein localizes to the ER and YFP-fusion protein to the nuclear envelope-ER network; null mutants have a cell separation defect [Source:SGD;Acc:S000005093],-1
YJL179W,YJL179W_mRNA,88787,89116,PFD1,1,protein_coding,Subunit of heterohexameric prefoldin; prefoldin binds cytosolic chaperonin and transfers target proteins to it; involved in the biogenesis of actin and of alpha- and gamma-tubulin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation [Source:SGD;Acc:S000003715],1
YER072W,YER072W_mRNA,302806,303195,VTC1,1,protein_coding,"Regulatory subunit of the vacuolar transporter chaperone (VTC) complex; VTC complex is involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion; also has mRNA binding activity; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000874]",1
YMR089C,YMR089C_mRNA,445609,448086,YTA12,1,protein_coding,"Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation, but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation [Source:SGD;Acc:S000004695]",-1
YJR153W,YJR153W_mRNA,722815,723900,PGU1,1,protein_coding,"Endo-polygalacturonase; pectolytic enzyme that hydrolyzes the alpha-1,4-glycosidic bonds in the rhamnogalacturonan chains in pectins [Source:SGD;Acc:S000003914]",1
YBR101C,YBR101C_mRNA,443821,444693,FES1,1,protein_coding,"Hsp70 (Ssa1p) nucleotide exchange factor; required for the release of misfolded proteins from the Hsp70 system to the Ub-proteasome machinery for destruction; cytosolic homolog of Sil1p, which is the nucleotide exchange factor for BiP (Kar2p) in the endoplasmic reticulum; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000305]",-1
YMR284W,YMR284W_mRNA,838187,839995,YKU70,1,protein_coding,"Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance, structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair [Source:SGD;Acc:S000004897]",1
YJL093C,YJL093C_mRNA,254737,256812,TOK1,1,protein_coding,"Outward-rectifier potassium channel of the plasma membrane; has two pore domains in tandem, each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin [Source:SGD;Acc:S000003629]",-1
YOR193W,YOR193W_mRNA,710446,711576,PEX27,1,protein_coding,"Peripheral peroxisomal membrane protein; involved in controlling peroxisome size and number, interacts with Pex25p; PEX27 has a paralog, PEX25, that arose from the whole genome duplication [Source:SGD;Acc:S000005719]",1
YLR186W,YLR186W_mRNA,523632,524390,EMG1,1,protein_coding,"Methyltransferase for rRNA; methylates pseudouridine 18S rRNA residue 1191; member of the SPOUT methyltransferase family; required for maturation of 18S rRNA and for 40S ribosomal subunit production independent of methyltransferase activity; forms homodimers; human ortholog is mutated in Bowen-Conradi syndrome, and equivalent yeast mutation affects Emg1p dimerization and localization but not methyltransferase activity; human EMG1 complements lethality of null and ts mutant [Source:SGD;Acc:S000004176]",1
YCL059C,YCL059C_mRNA,22429,23379,KRR1,1,protein_coding,Nucleolar protein required for rRNA synthesis and ribosomal assembly; required for the synthesis of 18S rRNA and for the assembly of 40S ribosomal subunit; essential gene [Source:SGD;Acc:S000000564],-1
